adult,genres,id,original_language,popularity,production_companies,production_countries,runtime,spoken_languages,status,title,vote_average,vote_count,likeable
0,27,928015,26.0,0.00212877019552888,1311,235.0,86,26.0,1,Dracula: The Original Living Vampire,0.5,0.0023653618715204663,0
0,18,329505,50.0,0.002542142755638849,131024,110.0,88,50.0,1,Lola's Secret,0.8,0.000894222170940664,1
0,27,297608,26.0,0.002375555583695281,72858,235.0,90,26.0,1,The Taking of Deborah Logan,0.6000000000000001,0.03074970432976606,0
0,27,996720,26.0,0.0020183217749412934,178358,234.0,96,26.0,1,Feed Me,0.5,0.0004038422707473967,0
0,16,175112,26.0,0.002445060704421736,5391,235.0,78,26.0,1,Tinker Bell and the Pirate Fairy,0.7000000000000001,0.026307439351544698,0
0,28,894169,26.0,0.002652169080351578,25140,235.0,96,26.0,1,Vendetta,0.6000000000000001,0.006548013961404218,0
0,28,894169,26.0,0.002652169080351578,25140,235.0,96,26.0,1,Vendetta,0.6000000000000001,0.006548013961404218,0
0,18,391757,26.0,0.0031821808005470364,11341,235.0,101,26.0,1,Never Back Down: No Surrender,0.7000000000000001,0.012230651628349727,0
0,14,81005,26.0,0.003498189912189989,12,235.0,114,26.0,1,Jack the Giant Slayer,0.6000000000000001,0.13479678080018462,0
0,878,939243,26.0,0.0020194473639409127,4,112.0,0,26.0,3,Sonic the Hedgehog 3,0.0,0.0,0
0,28,1771,26.0,0.0032367718670285447,420,235.0,124,35.0,1,Captain America: The First Avenger,0.7000000000000001,0.5868405111489312,1
0,18,194662,26.0,0.002970851465868625,22213,235.0,120,26.0,1,Birdman or (The Unexpected Virtue of Ignorance),0.7000000000000001,0.35197738483283814,1
0,9648,745,26.0,0.005454041497652445,158,235.0,107,61.0,1,The Sixth Sense,0.8,0.31234315054662937,1
0,14,320288,26.0,0.002926390700383685,431,235.0,114,26.0,1,Dark Phoenix,0.6000000000000001,0.1722098825972827,0
0,18,471707,83.0,0.001878045245863812,54732,76.0,116,83.0,1,Corpus Christi,0.8,0.01387486658782127,1
0,10749,481871,58.0,0.0032557661813971094,None,119.0,79,58.0,1,Mother's Job,0.5,0.000288458764819569,0
0,80,10649,26.0,0.0009276260343107669,174,235.0,96,26.0,1,The Enforcer,0.7000000000000001,0.022672858914818128,0
0,10752,530915,26.0,0.0027139357767056544,7,103.0,119,26.0,1,1917,0.8,0.3305160527302622,1
0,28,64635,26.0,0.0028951556056442665,85921,40.0,118,26.0,1,Total Recall,0.6000000000000001,0.14795050047595695,0
0,35,2770,26.0,0.003176271458299039,33,235.0,108,26.0,1,American Pie 2,0.6000000000000001,0.1321141142873626,0
0,18,311,26.0,0.0031128163784455345,7965,235.0,229,26.0,1,Once Upon a Time in America,0.8,0.14166209940289035,1
0,14,310,26.0,0.0036611189198847965,160,235.0,101,26.0,1,Bruce Almighty,0.7000000000000001,0.2901029797790406,1
0,27,913673,26.0,0.0016413901586939793,3308,235.0,95,26.0,1,Nefarious,0.7000000000000001,0.003374967548388958,0
0,18,74997,26.0,0.00450488857372397,5652,157.0,91,26.0,1,The Human Centipede 2 (Full Sequence),0.5,0.03490351054316786,0
0,18,74997,26.0,0.00450488857372397,5652,157.0,91,26.0,1,The Human Centipede 2 (Full Sequence),0.5,0.03490351054316786,0
0,35,925263,50.0,0.00212637831890469,9364,76.0,96,26.0,1,A Brighter Tomorrow,0.7000000000000001,0.005365333025643984,0
0,35,792293,26.0,0.0034144742303433475,22146,235.0,104,26.0,1,Dumb Money,0.7000000000000001,0.0011826809357602332,0
0,99,1165500,26.0,0.0014334375910144237,420,235.0,48,26.0,1,Marvel Studios Assembled: The Making of Secret Invasion,0.5,0.0004326881472293536,0
0,18,1402,26.0,0.002984499232489002,1423,235.0,117,26.0,1,The Pursuit of Happyness,0.8,0.26569936827530505,1
0,16,741074,26.0,0.0018043191663887877,6125,235.0,7,26.0,1,Once Upon a Snowman,0.7000000000000001,0.014278708858568667,0
0,16,41513,26.0,0.002400459240311845,2251,235.0,103,26.0,1,The Smurfs,0.6000000000000001,0.10188363573427178,0
0,18,389,26.0,0.00403861333063192,60,235.0,97,26.0,1,12 Angry Men,0.9,0.22326708397034645,1
0,27,9539,35.0,0.002807359663674008,856,40.0,99,35.0,1,Martyrs,0.7000000000000001,0.07023970923356507,0
0,10751,5559,26.0,0.003981911784776128,1903,235.0,91,26.0,1,Bee Movie,0.6000000000000001,0.130527591080855,0
0,12,9543,26.0,0.002926250001758734,2,235.0,116,26.0,1,Prince of Persia: The Sands of Time,0.6000000000000001,0.1838059249430294,0
0,10752,193756,26.0,0.002221771986622376,10405,235.0,121,26.0,1,Lone Survivor,0.7000000000000001,0.11359506158594629,1
0,80,799876,26.0,0.003491717775442181,10146,234.0,105,26.0,1,The Outfit,0.7000000000000001,0.023076701185565523,0
0,27,280092,26.0,0.003958696511658992,3172,40.0,97,26.0,1,Insidious: Chapter 3,0.6000000000000001,0.09083566504168229,0
0,16,13002,26.0,0.00348679332356885,5024,40.0,82,26.0,1,Barbie in The 12 Dancing Princesses,0.8,0.03083624195921193,1
0,35,11130,26.0,0.00197357961220645,26423,235.0,113,26.0,1,The Princess Diaries 2: Royal Engagement,0.7000000000000001,0.08737415986384746,0
0,28,363088,26.0,0.0031281525285653394,420,235.0,119,26.0,1,Ant-Man and the Wasp,0.7000000000000001,0.3624195921193065,1
0,18,4982,26.0,0.0021702762898898192,8083,234.0,157,26.0,1,American Gangster,0.8,0.14307554735050623,1
0,14,456740,26.0,0.0022203650003728512,48738,35.0,121,26.0,1,Hellboy,0.6000000000000001,0.0904318227709349,0
0,12,1895,26.0,0.0022302139041195154,1,235.0,140,26.0,1,Star Wars: Episode III - Revenge of the Sith,0.7000000000000001,0.3695445236103499,1
0,80,189,26.0,0.0030511903807164094,41658,235.0,102,26.0,1,Sin City: A Dame to Kill For,0.6000000000000001,0.10277785790521245,0
0,35,771077,35.0,0.0021794217005117215,21513,22.0,117,35.0,1,Rise,0.8,0.009721060374419476,1
0,80,1427,26.0,0.004249661268060428,1208,22.0,147,26.0,1,Perfume: The Story of a Murderer,0.7000000000000001,0.1214122941125566,1
0,18,28209,35.0,0.0032713837287668187,4765,76.0,84,26.0,1,Emmanuelle: The Joys of a Woman,0.5,0.0031153546600513455,0
0,53,75624,52.0,0.002601798972618641,2883,112.0,108,52.0,1,Naruto Shippuden the Movie: Blood Prison,0.7000000000000001,0.015259468658955203,0
0,35,620,26.0,0.0038675238026898767,5,235.0,107,26.0,1,Ghostbusters,0.7000000000000001,0.2360169613753714,1
0,28,458594,26.0,0.005308277722201822,47729,46.0,102,26.0,1,Peppermint,0.7000000000000001,0.05460524418034442,0
0,27,259072,26.0,0.0022434395748650356,47,83.0,91,26.0,1,Wrong Turn 6: Last Resort,0.5,0.022499783655926385,0
0,14,927,26.0,0.0026713040933450958,56,235.0,106,26.0,1,Gremlins,0.7000000000000001,0.1687483774194479,1
0,18,381283,26.0,0.0023906103365651807,7503,235.0,121,26.0,1,mother!,0.7000000000000001,0.18164248420688262,1
0,36,665,26.0,0.0027765466648094457,21,235.0,222,26.0,1,Ben-Hur,0.8,0.07165315718118095,1
0,80,9702,26.0,0.0026001105891192136,915,235.0,190,26.0,1,Bound by Honor,0.8,0.033403524966106095,1
0,9648,982752,26.0,0.0028532274154084705,183602,235.0,101,28.0,1,American Carnage,0.6000000000000001,0.0026538206363400352,0
0,28,157350,26.0,0.003599070826280815,491,235.0,139,26.0,1,Divergent,0.7000000000000001,0.35102547090893355,1
0,35,1824,26.0,0.003021784368101372,5,235.0,99,26.0,1,50 First Dates,0.7000000000000001,0.19433466985894365,1
0,53,207768,26.0,0.00485086649248177,10399,235.0,106,11.0,1,I Spit on Your Grave 2,0.6000000000000001,0.033605446101479794,0
0,10749,4478,26.0,0.0034784921046966608,4,235.0,117,26.0,1,Indecent Proposal,0.6000000000000001,0.03651887962615744,0
0,27,11284,26.0,0.0029154162076374035,12,235.0,89,26.0,1,Freddy's Dead: The Final Nightmare,0.5,0.034124671878155016,0
0,27,864370,114.0,0.003094666255826682,116506,217.0,111,114.0,1,Incantation,0.7000000000000001,0.015490235670810858,0
0,28,429473,26.0,0.002779923431808302,11461,235.0,107,26.0,1,Lou,0.7000000000000001,0.016557533100643264,0
0,28,19576,52.0,0.001999468159197681,5542,112.0,51,52.0,1,One Piece: The Movie,0.7000000000000001,0.008596071191623157,0
0,12,87,26.0,0.004573971598575568,4,235.0,118,114.0,1,Indiana Jones and the Temple of Doom,0.7000000000000001,0.2468630109325872,1
0,878,299687,26.0,0.0025626847548818905,34034,235.0,112,26.0,1,The 5th Wave,0.6000000000000001,0.15868116652724493,0
0,35,50646,26.0,0.002491913346530865,174,235.0,118,26.0,1,"Crazy, Stupid, Love.",0.7000000000000001,0.22574782934779472,1
0,28,9399,26.0,0.0022804433132274995,33,235.0,105,28.0,1,Lionheart,0.7000000000000001,0.026970894510629704,0
0,16,846214,26.0,0.0020719279510481347,18,235.0,6,26.0,1,"The Simpsons: The Good, the Bart, and the Loki",0.7000000000000001,0.018086364554186978,0
0,28,948276,35.0,0.0022521628896120796,67043,22.0,98,35.0,1,Lost Bullet 2,0.7000000000000001,0.009172988721262295,0
0,10751,8204,26.0,0.003080174297456592,4,235.0,95,26.0,1,The Spiderwick Chronicles,0.7000000000000001,0.07029740098652898,0
0,10749,1151344,26.0,0.0021542366466452524,110723,235.0,97,26.0,1,The List,0.6000000000000001,0.0013269103181700176,0
0,10751,770156,26.0,0.0030182669024775627,176675,235.0,87,26.0,1,Lucy Shimmers And The Prince Of Peace,0.9,0.0050480283843424584,1
0,12,258509,26.0,0.0023832940080676596,22213,235.0,92,26.0,1,Alvin and the Chipmunks: The Road Chip,0.6000000000000001,0.04396111575850232,0
0,18,59440,26.0,0.00261502464336416,1632,235.0,140,26.0,1,Warrior,0.8,0.12126806473014683,1
0,35,8467,26.0,0.002452377032919258,12,235.0,107,26.0,1,Dumb and Dumber,0.7000000000000001,0.1629792021230565,1
0,878,348350,26.0,0.0031920297042937005,1,235.0,135,26.0,1,Solo: A Star Wars Story,0.7000000000000001,0.2291804886491476,1
0,16,10494,52.0,0.0038098373664594183,3464,112.0,81,52.0,1,Perfect Blue,0.8,0.0634609282603052,1
0,10751,615677,26.0,0.0019267269700973212,10807,235.0,97,35.0,1,We Can Be Heroes,0.6000000000000001,0.020538264055153316,0
0,10751,615677,26.0,0.0019267269700973212,10807,235.0,97,35.0,1,We Can Be Heroes,0.6000000000000001,0.020538264055153316,0
0,14,671583,26.0,0.001750290894407089,134396,40.0,96,26.0,1,Upside-Down Magic,0.7000000000000001,0.006721089220295959,0
0,16,9473,26.0,0.002485722607032962,1538,235.0,81,26.0,1,"South Park: Bigger, Longer & Uncut",0.7000000000000001,0.0714800819222892,0
0,12,8810,26.0,0.003922818362296146,2537,14.0,96,26.0,1,Mad Max 2,0.7000000000000001,0.09568177229065106,1
0,14,8960,26.0,0.003012779656104422,41756,235.0,92,26.0,1,Hancock,0.6000000000000001,0.25972827184353997,1
0,28,338970,26.0,0.005206271219111377,10038,112.0,118,26.0,1,Tomb Raider,0.6000000000000001,0.21187296275997347,1
0,35,9880,26.0,0.0020273264869382435,65559,235.0,115,26.0,1,The Princess Diaries,0.7000000000000001,0.13263334006403785,1
0,28,399402,26.0,0.0036111709080267167,333,46.0,121,26.0,1,Hunter Killer,0.7000000000000001,0.05697060605186489,0
0,10749,50544,26.0,0.002344039091705958,97,235.0,109,26.0,1,Friends with Benefits,0.7000000000000001,0.2143248622609398,1
0,80,73475,23.0,0.0018777638486139076,83438,215.0,82,26.0,1,Call of the Blonde Goddess,0.6000000000000001,0.0013846020711339314,0
0,27,1034541,26.0,0.002623888656736158,84591,235.0,0,26.0,3,Terrifier 3,0.0,0.0,0
0,28,9737,26.0,0.0025110483595243826,5,235.0,119,26.0,1,Bad Boys,0.7000000000000001,0.16675801194219286,1
0,18,142,26.0,0.0027571302545660228,10146,40.0,134,26.0,1,Brokeback Mountain,0.8,0.18645974557936942,1
0,16,13179,26.0,0.002553257947010084,5391,103.0,78,26.0,1,Tinker Bell,0.7000000000000001,0.03741310179709811,0
0,878,44943,26.0,0.002940038467004063,5,235.0,116,26.0,1,Battle: Los Angeles,0.6000000000000001,0.092364496495226,0
0,28,626872,58.0,0.0027343370773237436,63014,119.0,140,26.0,1,Emergency Declaration,0.8,0.00793261603253815,1
0,28,645788,26.0,0.002619104903487779,1020,235.0,109,26.0,1,The Protégé,0.7000000000000001,0.024663224392073153,0
0,16,1003579,26.0,0.0031546038700563783,9993,235.0,86,26.0,1,Batman: The Doom That Came to Gotham,0.7000000000000001,0.004211497966365708,0
0,53,800815,26.0,0.0016812078695554915,10246,235.0,130,26.0,1,The Pale Blue Eye,0.7000000000000001,0.0432399688464534,0
0,16,15165,26.0,0.004395284344886097,5024,40.0,85,26.0,1,Barbie as The Princess & the Pauper,0.7000000000000001,0.039663080162690746,0
0,27,397243,26.0,0.003162623691678662,7437,234.0,86,26.0,1,The Autopsy of Jane Doe,0.7000000000000001,0.11105662445553408,1
0,35,291870,26.0,0.0022620117933587437,73666,235.0,102,26.0,1,Dirty Grandpa,0.6000000000000001,0.11968154152363919,0
0,18,43347,26.0,0.0033377934797443227,711,235.0,112,26.0,1,Love & Other Drugs,0.7000000000000001,0.13690252978336748,1
0,28,849869,58.0,0.0019619016263354057,126602,119.0,137,52.0,1,Kill Boksoon,0.7000000000000001,0.009346063980154038,0
0,28,1024546,26.0,0.002239781410616275,121204,235.0,105,26.0,1,Detective Knight: Rogue,0.6000000000000001,0.0035191969307987424,0
0,28,37021,52.0,0.0015075857663643059,6075,112.0,63,52.0,1,Ranma ½: The Movie 2 — The Battle of Togenkyo: Rescue the Brides!,0.8,0.002740358265785906,1
0,16,39324,52.0,0.0027593814325652605,3341,112.0,48,52.0,1,Dragon Ball Z: The History of Trunks,0.8,0.0137883289583754,1
0,10751,73456,26.0,0.003110846597696201,49983,235.0,79,26.0,1,Barbie: Princess Charm School,0.7000000000000001,0.020711339314045056,0
0,28,8656,26.0,0.0029273755907583514,4,235.0,120,26.0,1,Deep Impact,0.6000000000000001,0.07932616032538149,0
0,35,10184,26.0,0.0036027289905295763,19813,235.0,129,26.0,1,He's Just Not That Into You,0.7000000000000001,0.09781636715031586,1
0,18,585534,52.0,0.005127761386387972,14602,112.0,98,52.0,1,Morning Moon Is Cruel,0.0,0.0,0
0,12,533,26.0,0.0029407419601288247,297,234.0,85,26.0,1,Wallace & Gromit: The Curse of the Were-Rabbit,0.7000000000000001,0.0710762396515418,0
0,14,338952,26.0,0.0022393593147414176,174,234.0,134,26.0,1,Fantastic Beasts: The Crimes of Grindelwald,0.7000000000000001,0.2955260045576485,1
0,28,257088,26.0,0.0030741242565836416,264,15.0,113,26.0,1,Point Break,0.6000000000000001,0.06158594628897799,0
0,27,458723,26.0,0.0024836121276586767,88934,235.0,116,26.0,1,Us,0.7000000000000001,0.19716156575417543,1
0,35,10402,26.0,0.0028613879356557056,6370,235.0,88,26.0,1,Deuce Bigalow: Male Gigolo,0.6000000000000001,0.03709579715579658,0
0,99,1155712,28.0,0.001479305342748885,67412,209.0,0,28.0,1,Bisbal - El Documental,0.5,2.8845876481956904e-05,0
0,35,41280,26.0,0.0037939384218398046,4664,235.0,87,26.0,1,Private Lessons,0.6000000000000001,0.002769204142267863,0
0,35,814,26.0,0.002825931882167716,606,235.0,97,26.0,1,An American Werewolf in London,0.7000000000000001,0.06222055557158104,0
0,28,447404,26.0,0.0026864995448399485,923,112.0,105,26.0,1,Pokémon Detective Pikachu,0.7000000000000001,0.18348862030172786,1
0,35,11452,26.0,0.0033531296298641277,870,235.0,92,26.0,1,National Lampoon's Van Wilder,0.6000000000000001,0.04857645599561543,0
0,28,10054,26.0,0.0015943968179598983,10807,235.0,88,28.0,1,Spy Kids,0.6000000000000001,0.09181642484206883,0
0,16,153518,26.0,0.003100294200824776,5,75.0,97,26.0,1,The Angry Birds Movie,0.6000000000000001,0.09810482591513543,0
0,18,967874,35.0,0.0017225732652914787,118657,76.0,109,35.0,1,Father & Soldier,0.6000000000000001,0.005163411890270286,0
0,53,1076605,28.0,0.0018016458925146925,144916,45.0,72,28.0,1,Cazadora,0.6000000000000001,0.0006346092826030519,0
0,16,947938,90.0,0.0023695055428223305,171326,83.0,90,26.0,1,Dolphin Boy,0.6000000000000001,0.0019038278478091556,0
0,16,9928,26.0,0.0034441616402082903,9383,235.0,91,26.0,1,Robots,0.6000000000000001,0.12210459514812358,0
0,16,676710,26.0,0.0029413047546286335,50163,40.0,93,26.0,1,The Amazing Maurice,0.7000000000000001,0.0032884299189430873,0
0,35,1624,26.0,0.0017695666060255598,33,235.0,86,26.0,1,Liar Liar,0.7000000000000001,0.14976779069432025,1
0,12,87827,26.0,0.0028743322091513207,711,40.0,127,26.0,1,Life of Pi,0.7000000000000001,0.3596503879770387,1
0,12,567189,26.0,0.0034604826807027615,433,235.0,109,26.0,1,Tom Clancy's Without Remorse,0.7000000000000001,0.0649897597138489,0
0,27,10281,26.0,0.0024723562376624897,131716,235.0,88,26.0,1,Friday the 13th Part VII: The New Blood,0.5,0.026682435745810137,0
0,27,170,26.0,0.0029648014249956745,284,234.0,113,28.0,1,28 Days Later,0.7000000000000001,0.17740214036403495,1
0,878,185,26.0,0.004132318614850177,174,234.0,137,26.0,1,A Clockwork Orange,0.8,0.346727435313122,1
0,28,755566,26.0,0.002689172818714043,23008,235.0,113,26.0,1,Day Shift,0.7000000000000001,0.04923991115470044,0
0,28,1701,26.0,0.003485245638694374,9195,235.0,116,26.0,1,Con Air,0.7000000000000001,0.10921048836068883,1
0,18,682507,26.0,0.0021116049632846946,130405,235.0,126,26.0,1,Where the Crawdads Sing,0.8,0.03879770386823204,1
0,16,897192,26.0,0.0025149879210230484,2,40.0,74,26.0,1,Diary of a Wimpy Kid: Rodrick Rules,0.7000000000000001,0.003951885078028096,0
0,18,146233,26.0,0.002950590863875488,12199,235.0,153,26.0,1,Prisoners,0.8,0.3123143046701474,1
0,28,136418,26.0,0.0017967214406413605,1632,235.0,100,26.0,1,Hummingbird,0.6000000000000001,0.045230334323708425,0
0,None,501007,26.0,0.0015224998206092534,None,22.0,13,26.0,1,It,0.0,0.0,0
0,14,960700,52.0,0.0020539185270542354,3627,112.0,125,52.0,1,Fullmetal Alchemist: The Revenge of Scar,0.7000000000000001,0.005509562408053769,0
0,10751,417320,26.0,0.0020145229120675807,11072,235.0,111,26.0,1,Descendants 2,0.7000000000000001,0.04373034874664666,0
0,27,807356,26.0,0.0025743627407529357,6736,233.0,96,26.0,1,Watcher,0.7000000000000001,0.019240199613465254,0
0,27,826753,26.0,0.0016803636778057775,115524,235.0,93,26.0,1,Candy Land,0.6000000000000001,0.002711512389303949,0
0,16,28609,52.0,0.003102686077448965,5542,112.0,41,52.0,1,Dragon Ball Z: Dead Zone,0.7000000000000001,0.013932558340785184,0
0,10749,670327,52.0,0.00197357961220645,92966,112.0,10,52.0,1,Marudase Kintarou,0.6000000000000001,0.00020192113537369834,0
0,35,604822,114.0,0.002506546003525908,90980,46.0,107,114.0,1,Vanguard,0.6000000000000001,0.013297949058182133,0
0,18,1121612,114.0,0.00194769106521522,197030,46.0,130,114.0,1,No More Bets,0.7000000000000001,0.0004038422707473967,0
0,18,634429,52.0,0.002931315152257018,5905,112.0,112,26.0,1,Shin Ultraman,0.7000000000000001,0.0029134335246776472,0
0,28,13387,26.0,0.00211737360690774,6877,76.0,104,26.0,1,Transporter 3,0.6000000000000001,0.08991259699425967,0
0,28,2164,26.0,0.0019059035736043754,275,76.0,121,26.0,1,Stargate,0.7000000000000001,0.08953760059999423,0
0,10749,75432,58.0,0.0022660920534823617,11557,119.0,85,58.0,1,Sweet Sex and Love,0.5,0.0007788386650128364,0
0,27,522444,26.0,0.0022594792181096016,85170,14.0,98,28.0,1,Black Water: Abyss,0.5,0.011451812963336892,0
0,28,8367,26.0,0.0027074636399578474,10210,235.0,143,5.0,1,Robin Hood: Prince of Thieves,0.7000000000000001,0.08552802376900222,0
0,18,125157,50.0,0.0011438798208625108,6082,110.0,101,50.0,1,"Eleven Days, Eleven Nights",0.5,0.0008076845414947934,0
0,10770,61964,26.0,0.0027517837068178333,4063,234.0,110,26.0,1,Stepfather 3,0.5,0.0009807598003865347,0
0,10751,508439,26.0,0.002813691101796862,2,235.0,103,26.0,1,Onward,0.8,0.16465226295901,1
0,18,133805,26.0,0.002186175234509434,11581,235.0,100,26.0,1,Carrie,0.6000000000000001,0.12149883174200247,0
0,28,37724,26.0,0.002790475828679726,21,234.0,143,26.0,1,Skyfall,0.7000000000000001,0.41889981827097816,1
0,27,11442,26.0,0.002642320176604915,7405,235.0,94,26.0,1,Halloween: Resurrection,0.5,0.03288429918943087,0
0,16,1015602,26.0,0.0018041784677638346,18,235.0,4,26.0,1,Welcome to the Club,0.7000000000000001,0.004788415496004846,0
0,35,308266,26.0,0.003240007935402448,1557,235.0,114,96.0,1,War Dogs,0.7000000000000001,0.13087374159863846,1
0,53,9594,26.0,0.002113434045409075,3470,235.0,110,26.0,1,Double Impact,0.6000000000000001,0.02728819915193123,0
0,99,1017138,28.0,0.001397559441651577,3631,209.0,105,28.0,1,[REC]: Horror Without Pause,0.7000000000000001,0.00034615051778348285,0
0,18,556694,26.0,0.0026818564902165217,7493,14.0,108,26.0,1,Three Thousand Years of Longing,0.7000000000000001,0.028442034211209506,0
0,28,435,26.0,0.0016050899134562764,1557,235.0,124,26.0,1,The Day After Tomorrow,0.7000000000000001,0.21570946433207372,1
0,12,604,26.0,0.0034776479129469467,79,235.0,138,26.0,1,The Matrix Reloaded,0.7000000000000001,0.2941702483629965,1
0,28,205584,26.0,0.003344406315117083,3528,14.0,127,26.0,1,Gods of Egypt,0.6000000000000001,0.11053739867885885,0
0,18,5879,52.0,0.0034841200496947547,6116,76.0,105,52.0,1,In the Realm of the Senses,0.7000000000000001,0.015692156806184555,0
0,10752,374720,26.0,0.0024509700466697343,174,76.0,107,26.0,1,Dunkirk,0.7000000000000001,0.4479476158883088,1
0,28,117251,26.0,0.002865468195779323,34981,235.0,131,26.0,1,White House Down,0.6000000000000001,0.12827761271526236,0
0,53,402,26.0,0.0027372917484477424,275,235.0,127,26.0,1,Basic Instinct,0.7000000000000001,0.10130671820463265,1
0,27,25018,26.0,0.002033235829186242,33306,235.0,85,26.0,1,Leatherface: The Texas Chainsaw Massacre III,0.5,0.013817174834857357,0
0,35,8274,26.0,0.0024625073339158265,134,235.0,94,26.0,1,American Pie Presents: Band Camp,0.6000000000000001,0.05604753800444227,0
0,10749,653127,58.0,0.002577598809126839,None,119.0,70,58.0,1,Female Hostel 3,1.0,5.769175296391381e-05,1
0,35,8274,26.0,0.0024625073339158265,134,235.0,94,26.0,1,American Pie Presents: Band Camp,0.6000000000000001,0.05604753800444227,0
0,10749,653127,58.0,0.002577598809126839,None,119.0,70,58.0,1,Female Hostel 3,1.0,5.769175296391381e-05,1
0,27,923,26.0,0.0024186093629306963,83715,110.0,127,26.0,1,Dawn of the Dead,0.7000000000000001,0.054345631292006806,0
0,28,872906,43.0,0.002855197196157802,2343,103.0,169,43.0,1,Jawan,0.7000000000000001,0.0022499783655926383,0
0,80,602269,26.0,0.002181250782636102,174,235.0,128,26.0,1,The Little Things,0.6000000000000001,0.06294170248362997,0
0,18,2024,26.0,0.0023547321872023344,347,83.0,165,26.0,1,The Patriot,0.7000000000000001,0.1032105460524418,1
0,18,28,26.0,0.003451900064580669,60,235.0,147,56.0,1,Apocalypse Now,0.8,0.21790175094470246,1
0,80,1008640,114.0,0.0013521137857919717,None,46.0,0,114.0,1,Golden Escape,0.7000000000000001,8.653762944587071e-05,0
0,28,2034,26.0,0.0023392553384575772,24939,235.0,122,26.0,1,Training Day,0.7000000000000001,0.15599850001442295,1
0,18,458220,26.0,0.0024398548552984995,124283,235.0,110,26.0,1,Palmer,0.8,0.038220786338592896,1
0,16,592350,52.0,0.0018900046289847608,2849,112.0,104,52.0,1,My Hero Academia: Heroes Rising,0.8,0.031355467735887155,1
0,12,37430,26.0,0.0026694750112207155,552,235.0,113,26.0,1,Conan the Barbarian,0.5,0.050191825078605014,0
0,28,206647,26.0,0.0027254730639517466,69434,234.0,148,35.0,1,Spectre,0.7000000000000001,0.2865837828482418,1
0,35,4564,26.0,0.002175904234887913,1694,235.0,145,26.0,1,Sex and the City,0.7000000000000001,0.05728791069316641,0
0,12,14324,26.0,0.0034419104622090534,16923,130.0,93,90.0,1,Virgin Territory,0.5,0.00773069489716445,0
0,878,1954,26.0,0.0023161807639653946,816,40.0,113,26.0,1,The Butterfly Effect,0.8,0.20004615340237114,1
0,18,1585,26.0,0.0026745401617189997,11770,235.0,130,26.0,1,It's a Wonderful Life,0.8,0.11209507600888453,1
0,16,283566,52.0,0.0029155569062623557,4145,112.0,155,52.0,1,Evangelion: 3.0+1.0 Thrice Upon a Time,0.8,0.020192113537369834,1
0,16,1058732,26.0,0.002725613762576699,18,235.0,4,26.0,1,The Simpsons Meet the Bocellis in Feliz Navidad,0.6000000000000001,0.001788444341881328,0
0,18,335,50.0,0.003165578362802661,4,110.0,166,26.0,1,Once Upon a Time in the West,0.8,0.1140565956096576,1
0,12,127380,26.0,0.003769878956972955,3,235.0,97,26.0,1,Finding Dory,0.7000000000000001,0.3307179738656359,1
0,16,44683,26.0,0.0023136481887162524,5391,103.0,76,26.0,1,Tinker Bell and the Great Fairy Rescue,0.7000000000000001,0.02460553263910924,0
0,37,11969,26.0,0.003227345059156738,915,235.0,130,26.0,1,Tombstone,0.8,0.05443216892145268,1
0,18,122906,26.0,0.0020951432241652704,10163,234.0,123,26.0,1,About Time,0.8,0.22554590821242104,1
0,12,552095,26.0,0.0022082649186269503,120345,40.0,44,26.0,1,PAW Patrol: Mighty Pups,0.8,0.0158652320650763,1
0,28,110415,58.0,0.0034243231340900107,7036,60.0,127,26.0,1,Snowpiercer,0.7000000000000001,0.25825713214296014,1
0,18,345,26.0,0.0030721544758343083,385,234.0,159,26.0,1,Eyes Wide Shut,0.7000000000000001,0.1617099835578504,1
0,53,726759,26.0,0.0034846828441945643,5374,234.0,118,26.0,1,Tetris,0.8,0.02636513110450861,1
0,10749,698508,26.0,0.0028294493477915243,54927,206.0,134,26.0,1,Redeeming Love,0.8,0.008538379438659243,1
0,35,5825,26.0,0.0029728212466179566,477,235.0,97,26.0,1,National Lampoon's Christmas Vacation,0.7000000000000001,0.06063403236507341,0
0,27,23827,26.0,0.0028394389501631397,3172,235.0,86,26.0,1,Paranormal Activity,0.6000000000000001,0.1355467735887155,0
0,16,989937,52.0,0.0017573258256547066,13104,112.0,52,52.0,1,The Seven Deadly Sins: Grudge of Edinburgh Part 1,0.8,0.0060864799376929065,1
0,16,877183,26.0,0.0023143516818410134,18,235.0,4,27.0,1,The Simpsons in Plusaversary,0.7000000000000001,0.011163354198517323,0
0,10770,1132358,26.0,0.0012450421322032423,125966,40.0,84,26.0,1,Christmas by Design,0.6000000000000001,5.769175296391381e-05,0
0,35,8273,26.0,0.0018534229864971535,52942,235.0,103,26.0,1,American Wedding,0.6000000000000001,0.1098450976432919,0
0,28,9316,102.0,0.00262698402648511,4206,100.0,105,26.0,1,Ong-Bak,0.7000000000000001,0.04505725906481668,0
0,18,616,26.0,0.002584352343124551,174,112.0,154,26.0,1,The Last Samurai,0.8,0.18291170277208874,1
0,16,38060,26.0,0.0021332725515273545,8402,235.0,25,26.0,1,The Lorax,0.7000000000000001,0.0034326593013528717,0
0,28,10999,26.0,0.002519630975646475,396,235.0,90,26.0,1,Commando,0.7000000000000001,0.07344160152306228,0
0,18,399905,58.0,0.004199291160327491,205830,119.0,110,58.0,1,Female War: A Nasty Deal,0.4,0.0004326881472293536,0
